//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agreSSIVE 4nessType
// pest control
5413 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Animated spade - 50
5414 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE 4
//Terror dog - 110
5417 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Terror dog - 100
5418 - 820 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Tarn - 69
5420 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE 4
//Mutant tarn - 69
5421 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE 4
//Icelord - 51
5452 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Icelord - 51
5453 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Icelord - 51
5454 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Icelord - 51
5455 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Ice Troll King - 122
5472 - 1500 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Ice troll runt - 74
5473 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Ice troll male - 82
5474 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE 4
//Ice troll female - 82
5475 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE 4
//Ice troll runt - 74
5521 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Ice troll male - 82
5522 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE 4
//Ice troll female - 82
5523 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE 4
//Ice troll runt - 74
5525 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Ice troll male - 82
5526 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE 4
//Ice troll female - 82
5527 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE 4
//Yak - 22
5529 - 500 -1 -1 -1 5 1 60 24 MELEE -1 -1 PASSIVE 4
//Frogeel - 103
5593 - 900 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Spidine - 42
5594 - 350 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE 4
//Swordchick - 46
5595 - 350 -1 -1 -1 5 1 60 50 MELEE -1 -1 PASSIVE 4
//Jubster - 87
5596 - 600 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Newtroost - 19
5597 - 180 -1 -1 -1 4 1 60 300 MELEE -1 -1 PASSIVE 4
//Unicow - 25
5603 - 240 -1 -1 -1 5 1 60 40 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5629 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5630 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5631 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5632 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5633 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5634 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5635 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5636 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5637 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5638 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5639 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5640 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5641 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5642 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5643 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5644 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5645 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5646 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5647 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5648 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5649 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5650 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5651 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5652 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5653 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5654 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5655 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5656 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5657 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5658 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5659 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5660 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5661 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5662 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5663 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5664 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie pirate - 57
5665 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Barrelchest - 170
5666 - 1340 -1 -1 -1 4 1 60 350 MELEE -1 -1 AGRESSIVE 4
//Cave bug - 96
5750 - 930 -1 -1 -1 5 1 60 10 MELEE -1 -1 PASSIVE 4
//Molanisk - 51
5751 - 520 -1 -1 -1 4 1 60 53 MELEE -1 -1 PASSIVE 4
//Rabbit - 2
5829 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5842 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5843 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5844 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5845 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5846 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5847 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5848 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5849 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5850 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Outlaw - 32
5851 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//H.A.M. Mage - 30
5860 - 350 -1 -1 -1 4 1 60 30 MAGE -1 -1 AGRESSIVE 4
//The Inadequacy - 343
5902 - 1800 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//The Everlasting - 223
5903 - 2300 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE 4
//The Untouchable - 274
5904 - 900 -1 -1 -1 4 1 60 280 MELEE -1 -1 PASSIVE 4
//The Illusive - 108
5905 - 1400 -1 -1 -1 4 1 60 210 MELEE -1 -1 AGRESSIVE 4
//A Doubt - 78
5906 - 590 -1 -1 -1 4 1 60 180 MELEE -1 -1 AGRESSIVE 4
//Goblin statue - 50
5908 - 300 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE 4
//Guard - 21
5919 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Guard - 21
5920 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE 4
//Man - 2
5923 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE 4
//Woman - 2
5924 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Thief - 16
5926 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Thief - 16
5927 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Thief - 16
5928 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Thief - 16
5929 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Experiment No.2 - 109
5993 - 1010 -1 -1 -1 4 1 60 130 MELEE -1 -1 PASSIVE 4
//Glod - 138
5996 - 1600 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6006 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6007 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6008 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6009 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6010 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6011 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6012 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6013 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6014 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6015 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6016 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6017 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6018 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6019 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6020 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6021 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6022 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6023 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6024 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 88
6025 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Boris - 24
6026 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Imre - 24
6027 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Yuri - 24
6028 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Joseph - 24
6029 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Nikolai - 24
6030 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Eduard - 24
6031 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Lev - 24
6032 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Georgy - 24
6033 - 600 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE 4
//Svetlana - 24
6034 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Irina - 24
6035 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Alexis - 24
6036 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Milla - 24
6037 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Galina - 24
6038 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Sofiya - 24
6039 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Ksenia - 24
6040 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Yadviga - 24
6041 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Nikita - 24
6042 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Vera - 24
6043 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Zoja - 24
6044 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Liliya - 24
6045 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Big Wolf - 73
6046 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 96
6052 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 56
6078 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 76
6079 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 56
6080 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 76
6081 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Zombie rat - 3
6088 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Zombie rat - 3
6089 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Zombie rat - 3
6090 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Ghost - 19
6094 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
6095 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
6096 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
6097 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
6098 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
6099 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
6100 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Lesser demon - 82
6101 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE 4
//Lost barbarian - 132
6102 - 1240 -1 -1 -1 4 1 60 128 MELEE -1 -1 PASSIVE 4
//Skeleton hero - 149
6103 - 1240 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE 4
//Skeleton brute - 132
6104 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Skeleton warlord - 132
6105 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Skeleton heavy - 132
6106 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Skeleton thug - 132
6107 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Entrana firebird - 2
6108 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Mounted terrorbird gnome - 49
6109 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Mounted terrorbird gnome - 49
6110 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Mounted terrorbird gnome - 49
6111 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Duck - 1
6113 - 30 747 3268 750 4 1 60 8 MELEE -1 -1 PASSIVE 4
//Seagull - 2
6115 - 60 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE 4
//Seagull - 3
6116 - 100 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE 4
//Sir Lancelot - 127
6170 - 1180 -1 -1 -1 5 1 60 290 MELEE -1 -1 AGRESSIVE 4
//Black Knight - 33
6189 - 420 -1 -1 -1 6 1 60 47 MELEE -1 -1 AGRESSIVE 4
//K'ril Tsutsaroth - 650
6203 - 2550 -1 14965 -1 7 1 60 463 MELEE -1 -1 AGRESSIVE 12
//Tstanon Karlak - 145
6204 - 1420 64 65 67 4 1 60 210 MELEE -1 -1 AGRESSIVE 12
//Zakl'n Gritch - 142
6206 - 1500 6945 65 67 4 1 60 265 RANGE 1208 1209 AGRESSIVE 12
//Balfrug Kreeyath - 151
6208 - 1610 7033 65 67 7 3 60 170 MAGE -1 1213 AGRESSIVE 12
//Hellhound - 127
6210 - 1160 -1 -1 -1 5 1 60 118 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 93
6212 - 1000 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//Werewolf - 93
6213 - 1000 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE 4
//blood reaver
13458 - 1010 7004 -1 7000 4 1 60 150 MAGE -1 -1 AGRESSIVE 4
//Bloodveld - 81
6215 - 1340 9434 9431 9430 5 4 30 80 MELEE -1 -1 AGRESSIVE 4
//Pyrefiend - 48
6216 - 480 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE 4
//Gorak - 149
6218 - 1120 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Kree'arra - 580
6222 - 2550 -1 6974 6975 6 1 60 715 SPECIAL -1 -1 AGRESSIVE 12
//Wingman Skree - 143
6223 - 1210 6952 6955 6956 6 1 60 250 MAGE -1 1199 PASSIVE 12
//Flockleader Geerin - 149
6225 - 1320 6954 6955 6956 4 1 60 250 RANGE -1 1190 AGRESSIVE 12
//Flight Kilisa - 159
6227 - 1590 6953 6955 6956 4 1 60 200 MELEE -1 -1 AGRESSIVE 12
//Commander Zilyana - 596
6247 - 2550 6964 6966 6965 3 2 150 315 SPECIAL2 -1 -1 AGRESSIVE 12
//Starlight - 149
6248 - 1600 6376 6375 6377 6 2 150 160 MELEE -1 -1 AGRESSIVE 12
//Growler - 139
6250 - 1460 7019 7017 7016 6 2 150 160 MAGE 1184 1227 AGRESSIVE 12
//Bree - 146
6252 - 1620 7009 7010 7011 6 3 150 210 RANGE 1187 1188 AGRESSIVE 12
//Saradomin priest - 113
6254 - 900 -1 -1 -1 5 1 60 200 MAGE -1 -1 AGRESSIVE 4
//spiritual warrior
6255 - 1310 12311 425 836 6 4 30 160 MELEE -1 -1 AGRESSIVE 4
//spiritual mage
6257 - 850 811 424 836 5 4 30 174 MAGE -1 76 AGRESSIVE 4
//Knight of Saradomin - 103
6258 - 1350 -1 -1 -1 6 1 60 270 MELEE -1 -1 AGRESSIVE 4
//Knight of Saradomin - 101
6259 - 1080 -1 -1 -1 6 1 60 270 MELEE -1 -1 AGRESSIVE 4
//General Graardor - 624
6260 - 2540 7060 7061 7062 6 4 150 610 SPECIAL2 -1 -1 AGRESSIVE 12
//Sergeant Strongstack - 141
6261 - 1280 6154 6155 6156 6 2 150 200 MELEE -1 -1 AGRESSIVE 12
//Sergeant Steelwill - 142
6263 - 1270 6154 6155 6156 6 2 150 170 MAGE 1202 1203 AGRESSIVE 12
//Sergeant Grimspike - 142
6265 - 1460 6154 6155 6156 6 2 150 210 RANGE -1 1206 AGRESSIVE 12
//Jogre - 58
6268 - 800 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 81
6269 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Cyclops - 81
6270 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Ork - 107
6271 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Ork - 107
6272 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Ork - 107
6273 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Ork - 107
6274 - 1100 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Goblin - 13
6283 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Warped terrorbird - 81
6285 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6286 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6287 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6288 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6289 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6290 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6291 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6292 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 143
6293 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 143
6294 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 143
6295 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped tortoise - 96
6296 - 870 -1 -1 -1 5 1 60 106 MELEE -1 -1 PASSIVE 4
//Warped tortoise - 96
6297 - 870 -1 -1 -1 5 1 60 106 MELEE -1 -1 PASSIVE 4
//Warped terrorbird - 81
6322 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6323 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6324 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6325 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6326 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6327 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6328 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 81
6329 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 143
6330 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 143
6331 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Warped terrorbird - 143
6332 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Elite defiler - 81
6344 - 500 -1 -1 -1 5 1 60 150 RANGE -1 -1 AGRESSIVE 4
//Pirate - 23
6346 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 23
6347 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 23
6348 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 23
6349 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 23
6350 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 26
6351 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 26
6352 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 26
6353 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 26
6354 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 26
6355 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pirate - 26
6356 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Pest Queen - 599
6358 - 20000 -1 -1 -1 6 1 60 520 MELEE -1 -1 AGRESSIVE 4
//Zamorak warrior - 84
6363 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE 4
//Zamorak warrior - 85
6364 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE 4
//Zamorak ranger - 81
6365 - 472 -1 -1 -1 4 1 60 94 RANGE -1 -1 AGRESSIVE 4
//Zamorak mage - 84
6367 - 500 -1 -1 -1 4 1 60 127 MAGE -1 -1 AGRESSIVE 4
//Cave lizard - 37
6369 - 200 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zamorak crafter - 19
6371 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE 4
//Zamorak crafter - 19
6372 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE 4
//Jungle spider - 40
6376 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Jungle spider - 40
6377 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Tenacious toucan - 70
6378 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE 4
//Giant ant worker - 40
